carrier_id,carrier_name,country_name,country_code,national_destination_code
1306,TeliaSoneraS,Sweden,46,7307
1306,TeliaSoneraS,Sweden,46,73170
1306,TeliaSoneraS,Sweden,46,7327
1306,TeliaSoneraS,Sweden,46,7384
1306,TeliaSoneraS,Sweden,46,76676
1306,TeliaSoneraS,Sweden,46,7677
1306,TeliaSoneraS,Sweden,46,7680
1308,Primtel,Cyprus,357,951
1308,Primtel,Cyprus,357,9572
1309,TaiwanStar,Taiwan,886,9713
1309,TaiwanStar,Taiwan,886,973842
1309,TaiwanStar,Taiwan,886,973844
1309,TaiwanStar,Taiwan,886,9864433
1309,TaiwanStar,Taiwan,886,9864456
1309,TaiwanStar,Taiwan,886,
1310,ZainIR,Iraq,964,7906
1312,Tigo Tchad,Chad,235,03
1313,P4,Poland,48,5362
1313,P4,Poland,48,5365
1313,P4,Poland,48,79091
1313,P4,Poland,48,7991
1313,P4,Poland,48,8813
1313,P4,Poland,48,8840
1313,P4,Poland,48,8847
1315,OPT,NleCaledonie,687,75
1315,OPT,NleCaledonie,687,78
1315,OPT,NleCaledonie,687,83
1315,OPT,NleCaledonie,687,1
1316,ORANGE Madag,Moldova,373,
1317,TelBahamas,Bahamas,1,242
1317,TelBahamas,Bahamas,1,242427
1317,TelBahamas,Bahamas,1,242449
1317,TelBahamas,Bahamas,1,242451
1317,TelBahamas,Bahamas,1,242454
1317,TelBahamas,Bahamas,1,242467
1317,TelBahamas,Bahamas,1,242479
1317,TelBahamas,Bahamas,1,242559
1318,ValaKosova,Monaco,377,
1319,Ncell,Nepal,977,980
1320,DigicelFiji,Fiji,679,5561025
1321,Tele2Estonia,Estonia,372,5
1321,Tele2Estonia,Estonia,372,03
1322,AsiaCell, Iraq,964,7701
1323,LMT Latvia,Latvia,371,2559
1323,LMT Latvia,Latvia,371,2849
1323,LMT Latvia,Latvia,371,286
1323,LMT Latvia,Latvia,371,287
1324, Africell,SierraLeone,232,30
1324, Africell,SierraLeone,232,
1326,TELE2,Latvia,371,2554
1326,TELE2,Latvia,371,2586
1326,TELE2,Latvia,371,261
1326,TELE2,Latvia,371,2843
1326,TELE2,Latvia,371,2847
1327,VIVOMGC,Brazil,55,32
1327,VIVOMGC,Brazil,55,38
1328,VIVOMG1,Brazil,55,4891
1328,VIVOMG1,Brazil,55,4991
1328,VIVOMG1,Brazil,55,5197
1328,VIVOMG1,Brazil,55,5599
1328,VIVOMG1,Brazil,55,6196
1328,VIVOMG1,Brazil,55,6298
1328,VIVOMG1,Brazil,55,6299
1328,VIVOMG1,Brazil,55,6496
1328,VIVOMG1,Brazil,55,6599
1328,VIVOMG1,Brazil,55,6799
1329,VIVOMG3,Brazil,55,2298
1329,VIVOMG3,Brazil,55,2299
1329,VIVOMG3,Brazil,55,2499
1329,VIVOMG3,Brazil,55,7399
1329,VIVOMG3,Brazil,55,9791
1331,Velcom,Belarus,375,
1331,Velcom,Belarus,375,01
1334,OrangeBissau,GuineeB,245,51
1336,AIRCELL,India,91,87518
1337,VodafoneKolk,India,91,8017
1340,Claro,Chile,56,9866284
1340,Claro,Chile,56,9866290
1340,Claro,Chile,56,992099
1342,Mobiltel,Bulgaria,359,88
1344,TelecomLiech,Liechtenstein,423,697
1345,A1Telekom,Austria,43,664
1345,A1Telekom,Austria,43,01
1346,A1Teleko,Austria,43,11
1347,Truemov,Thailand,66,81239
1347,Truemov,Thailand,66,81461
1347,Truemov,Thailand,66,8828
1347,Truemov,Thailand,66,8858
1347,Truemov,Thailand,66,8876
1347,Truemov,Thailand,66,8878
1347,Truemov,Thailand,66,898
1347,Truemov,Thailand,66,90905
1347,Truemov,Thailand,66,90912
1347,Truemov,Thailand,66,90919
1347,Truemov,Thailand,66,90921
1347,Truemov,Thailand,66,90946
1347,Truemov,Thailand,66,90947
1347,Truemov,Thailand,66,90949
1347,Truemov,Thailand,66,90951
1347,Truemov,Thailand,66,90971
1347,Truemov,Thailand,66,90973
1347,Truemov,Thailand,66,90976
1347,Truemov,Thailand,66,90979
1347,Truemov,Thailand,66,90984
1347,Truemov,Thailand,66,90996
1347,Truemov,Thailand,66,91002
1347,Truemov,Thailand,66,91019
1347,Truemov,Thailand,66,91038
1347,Truemov,Thailand,66,91049
1347,Truemov,Thailand,66,91067
1347,Truemov,Thailand,66,91072
1347,Truemov,Thailand,66,91705
1347,Truemov,Thailand,66,91712
1347,Truemov,Thailand,66,91738
1347,Truemov,Thailand,66,91745
1347,Truemov,Thailand,66,91751
1347,Truemov,Thailand,66,91754
1347,Truemov,Thailand,66,91756
1347,Truemov,Thailand,66,91774
1347,Truemov,Thailand,66,91781
1347,Truemov,Thailand,66,91784
1347,Truemov,Thailand,66,91786
1347,Truemov,Thailand,66,91813
1347,Truemov,Thailand,66,91817
1347,Truemov,Thailand,66,91819
1347,Truemov,Thailand,66,91820
1347,Truemov,Thailand,66,91827
1347,Truemov,Thailand,66,91857
1347,Truemov,Thailand,66,91858
1347,Truemov,Thailand,66,91867
1347,Truemov,Thailand,66,91890
1350,NCC,Russia,7,8422493
1350,NCC,Russia,7,842296
1350,NCC,Russia,7,842299
1350,NCC,Russia,7,84235911
1350,NCC,Russia,7,84235956
1350,NCC,Russia,7,84235989
1350,NCC,Russia,7,90200
1350,NCC,Russia,7,90212
1350,NCC,Russia,7,902231
1350,NCC,Russia,7,90230
1350,NCC,Russia,7,902325
1350,NCC,Russia,7,902355
1350,NCC,Russia,7,902466
1350,NCC,Russia,7,9026699
1350,NCC,Russia,7,902737
1350,NCC,Russia,7,904240
1350,NCC,Russia,7,904242
1350,NCC,Russia,7,904267
1350,NCC,Russia,7,904269
1350,NCC,Russia,7,90476898
1350,NCC,Russia,7,90830
1350,NCC,Russia,7,90847
1350,NCC,Russia,7,908490
1350,NCC,Russia,7,95037
1350,NCC,Russia,7,950946
1350,NCC,Russia,7,950948
1350,NCC,Russia,7,950949
1350,NCC,Russia,7,951358
1350,NCC,Russia,7,95188
1350,NCC,Russia,7,95203
1350,NCC,Russia,7,95204
1350,NCC,Russia,7,952311
1350,NCC,Russia,7,953030
1350,NCC,Russia,7,953446
1350,NCC,Russia,7,953447
1350,NCC,Russia,7,953448
1350,NCC,Russia,7,953978
1350,NCC,Russia,7,953979
1351,Mattel,Mauritanie,222,
1353,Mobifone,Vietnam,84,
1354,TIM-Maritime,Italy,39,368
1356,Baykalestcom,Russia,7,901631
1356,Baykalestcom,Russia,7,9016343
1356,Baykalestcom,Russia,7,901656
1356,Baykalestcom,Russia,7,901658
1356,Baykalestcom,Russia,7,902461
1356,Baykalestcom,Russia,7,902463
1356,Baykalestcom,Russia,7,902510
1356,Baykalestcom,Russia,7,902519
1356,Baykalestcom,Russia,7,90254
1356,Baykalestcom,Russia,7,902576
1356,Baykalestcom,Russia,7,902579
1356,Baykalestcom,Russia,7,9041581
1356,Baykalestcom,Russia,7,9041583
1356,Baykalestcom,Russia,7,9041586
1356,Baykalestcom,Russia,7,908495
1356,Baykalestcom,Russia,7,95007
1356,Baykalestcom,Russia,7,95008
1356,Baykalestcom,Russia,7,95011
1360,Vodafone,Spain,34,6036
1360,Vodafone,Spain,34,610
1360,Vodafone,Spain,34,627
1360,Vodafone,Spain,34,647
1360,Vodafone,Spain,34,678
1363,RS Telecom,Bosnia and Herzego,387,
1366,AircelHP,IndiaHP,91,
1370,AircelKa,IndiaKa,91,8553
1371,AircelMu,IndiaMu,91,8286
1372,AircelKe,IndiaKe,91,9809
1372,AircelKe,IndiaKe,91,809
1373,Unitel,Uzbekistan,998,91
1374,Tacom,Tajakistan,992,05
1376,Tusmobil,Slovenia,386,70
1377,IdeaGu,India,91,9714
1377,IdeaGu,India,91,9824
1377,IdeaGu,India,91,
1379,UMobile,Malaysia,60,1838
1379,UMobile,Malaysia,60,1879
1379,UMobile,Malaysia,60,1894
1382,Vip,Macedonia,389,77
1382,Vip,Macedonia,389,03
1383,Wataniya,Maldives,960,99
1384,Tele2,Lithuania,370,
1386,Irancell,Iran,98,930
1386,Irancell,Iran,98,933
1387,IdeaKa,India,91,9964
1390,Aritel,Ghana,233,27
1390,Aritel,Ghana,233,56
1390,Aritel,Ghana,233,06
1392,OrangeArmeni,Armenia,374,95
1393,Zantel,Tanzania,255,
1395,O2 Argentina,Argentina,54,11
1395,O2 Argentina,Argentina,54,2254
1395,O2 Argentina,Argentina,54,2291
1395,O2 Argentina,Argentina,54,230
1395,O2 Argentina,Argentina,54,2342
1395,O2 Argentina,Argentina,54,2358
1395,O2 Argentina,Argentina,54,2393
1395,O2 Argentina,Argentina,54,2474
1395,O2 Argentina,Argentina,54,2475
1395,O2 Argentina,Argentina,54,2625
1395,O2 Argentina,Argentina,54,263
1395,O2 Argentina,Argentina,54,2646
1395,O2 Argentina,Argentina,54,2920
1395,O2 Argentina,Argentina,54,2929
1395,O2 Argentina,Argentina,54,2933
1395,O2 Argentina,Argentina,54,2983
1395,O2 Argentina,Argentina,54,3401
1395,O2 Argentina,Argentina,54,3407
1395,O2 Argentina,Argentina,54,3408
1395,O2 Argentina,Argentina,54,343
1395,O2 Argentina,Argentina,54,3435
1395,O2 Argentina,Argentina,54,3460
1395,O2 Argentina,Argentina,54,3462
1395,O2 Argentina,Argentina,54,3465
1395,O2 Argentina,Argentina,54,3468
1395,O2 Argentina,Argentina,54,3487
1395,O2 Argentina,Argentina,54,3491
1395,O2 Argentina,Argentina,54,3532
1395,O2 Argentina,Argentina,54,3542
1395,O2 Argentina,Argentina,54,3549
1395,O2 Argentina,Argentina,54,3576
1395,O2 Argentina,Argentina,54,3716
1395,O2 Argentina,Argentina,54,3734
1395,O2 Argentina,Argentina,54,3735
1395,O2 Argentina,Argentina,54,3827
1395,O2 Argentina,Argentina,54,3841
1395,O2 Argentina,Argentina,54,3873
1395,O2 Argentina,Argentina,54,3885
1395,O2 Argentina,Argentina,54,3894
1396,JerseyTel,Jersey,44,153428
1396,JerseyTel,Jersey,44,153450
1396,JerseyTel,Jersey,44,153461
1396,JerseyTel,Jersey,44,153470
1396,JerseyTel,Jersey,44,153476
1396,JerseyTel,Jersey,44,153481
1396,JerseyTel,Jersey,44,153486
1396,JerseyTel,Jersey,44,7937
1397,VodafoneGr,Greece,30,6951
1397,VodafoneGr,Greece,30,6959
1398,TelefonicaSl,Slovakia,421,949
1398,TelefonicaSl,Slovakia,421,
1399,Telkom,Indonesia,62,823
1400,Vodafone Mum,India,91,8095
1400,Vodafone Mum,India,91,8794
1400,Vodafone Mum,India,91,8806
1400,Vodafone Mum,India,91,9047
1400,Vodafone Mum,India,91,9538
1400,Vodafone Mum,India,91,9539
1400,Vodafone Mum,India,91,9554
1400,Vodafone Mum,India,91,9581
1400,Vodafone Mum,India,91,9585
1400,Vodafone Mum,India,91,9645
1400,Vodafone Mum,India,91,9647
1400,Vodafone Mum,India,91,9655
1400,Vodafone Mum,India,91,9673
1400,Vodafone Mum,India,91,9732
1400,Vodafone Mum,India,91,9758
1400,Vodafone Mum,India,91,9772
1400,Vodafone Mum,India,91,9820
1400,Vodafone Mum,India,91,9843
1400,Vodafone Mum,India,91,9923
1400,Vodafone Mum,India,91,9930
1400,Vodafone Mum,India,91,9986
1400,Vodafone Mum,India,91,9988
1401,Magitcom,Georgia,995,595
1401,Magitcom,Georgia,995,599
1403,HKT,HongKong,852,644
1406,CWWIBvI,BVI,1,
1408,CWWISlu,Slu,1,75828
1408,CWWISlu,Slu,1,
1409,CWWIDom,Domenica,1,76727
1410,CWWIAng,Angilla,1,840
1411,CWWIMon,Montserrat,1,860
1415,CWWIAnt,Antigua,1,920
1418,ItisaletSr,Sri Lanka,94,
1419,TmobMac,Macedonia,389,72
1426,IdeaBiJar,India,91,8873
1427,IdeaHiPr,India,91,
1427,IdeaHiPr,India,91,82
1429,IdeaKol,India,91,
1433,IdeaMum,India,91,799
1435,IdeaUp,India,91,8808
1435,IdeaUp,India,91,9598
1435,IdeaUp,India,91,9616
1436,IdeaTamN,India,91,9092
1439,OrangeBot,Botswana,267,753
1446,AircelupEa,India,91,8896
1449,AircelMadP,India,91,86560
1449,AircelMadP,India,91,86598
1449,AircelMadP,India,91,9806
1450,AircelGuj,India,91,86718
1450,AircelGuj,India,91,86730
1451,AircelTamN,India,91,7502
1451,AircelTamN,India,91,8883
1451,AircelTamN,India,91,9578
1453,AircelDe,India,91,9716
1456,TelmobBF,Burkina Faso,226,7091
1457,VodafoneGer,Germany,49,1521
1457,VodafoneGer,Germany,49,162
1457,VodafoneGer,Germany,49,172
1459,Telekom Alb,Albania,355,
1459,Telekom Alb,Albania,355,01
1461,Bakcell,AZERBAIJAN,994,02
1463,VodafoneCZ,Czech Republic,420,
1464,IdeaMah2,India,91,8120
1464,IdeaMah2,India,91,9753
1464,IdeaMah2,India,91,78
1465,VodafoneAUST,Australia,61,425
1465,VodafoneAUST,Australia,61,430
1465,VodafoneAUST,Australia,61,
1466,FarEastTW1,Taiwan,886,927
1466,FarEastTW1,Taiwan,886,938
1466,FarEastTW1,Taiwan,886,981
1466,FarEastTW1,Taiwan,886,989
1468,TelefonicaCR,CostaRica,506,60
1474,TNM,Malawi,265,01
1476,T+ Capverde,CapVert,238,332
1478,SIMIN2,Iceland,354,83
1478,SIMIN2,Iceland,354,88
1479,MTS Belarus,Belarus,375,292
1479,MTS Belarus,Belarus,375,297
1479,MTS Belarus,Belarus,375,02
1480,HTEronet,Burkina Faso,387,03
1481,orangCaraibe,Caraibe,590,636
1481,orangCaraibe,Caraibe,590,69030
1481,orangCaraibe,Caraibe,590,69040
1481,orangCaraibe,Caraibe,590,69058
1481,orangCaraibe,Caraibe,590,69423
1481,orangCaraibe,Caraibe,590,69442
1481,orangCaraibe,Caraibe,590,69444
1481,orangCaraibe,Caraibe,590,69623
1481,orangCaraibe,Caraibe,590,69633
1481,orangCaraibe,Caraibe,590,69642
1481,orangCaraibe,Caraibe,590,69647
1481,orangCaraibe,Caraibe,590,69681
1481,orangCaraibe,Caraibe,590,69686
1483,Claro CostaR,Switzerland,506,7005
1483,Claro CostaR,Switzerland,506,7009
1483,Claro CostaR,Switzerland,506,7012
1483,Claro CostaR,Switzerland,506,7016
1483,Claro CostaR,Switzerland,506,7032
1483,Claro CostaR,Switzerland,506,7045
1483,Claro CostaR,Switzerland,506,7048
1483,Claro CostaR,Switzerland,506,7066
1483,Claro CostaR,Switzerland,506,7073
1483,Claro CostaR,Switzerland,506,7085
1487,SiminIceland,Iceland,354,385
1488,IdeaPu,India,91,
1490,ZainSu,Sudan,249,01
1492,TigoColumbia,Columbia,57,3003
1501,Viettel,Vietnam,84,96
1501,Viettel,Vietnam,84,0425
1501,Viettel,Vietnam,84,044
1502,Entel,Chile,56,9516
1502,Entel,Chile,56,9520
1502,Entel,Chile,56,9522
1502,Entel,Chile,56,9624
1502,Entel,Chile,56,96779
1502,Entel,Chile,56,96788
1502,Entel,Chile,56,96896
1502,Entel,Chile,56,96917
1502,Entel,Chile,56,9737
1502,Entel,Chile,56,9775
1502,Entel,Chile,56,9797
1502,Entel,Chile,56,9889
1502,Entel,Chile,56,9907
1502,Entel,Chile,56,99142
1502,Entel,Chile,56,9947
1502,Entel,Chile,56,99484
1502,Entel,Chile,56,9957
1502,Entel,Chile,56,99607
1502,Entel,Chile,56,99784
1502,Entel,Chile,56,99786
1502,Entel,Chile,56,99788
1502,Entel,Chile,56,9989
1502,Entel,Chile,56,99966
1502,Entel,Chile,56,99991
1504,CVMexico,Mexico,52,222706
1504,CVMexico,Mexico,52,228231
1504,CVMexico,Mexico,52,232131
1504,CVMexico,Mexico,52,238126
1504,CVMexico,Mexico,52,247116
1504,CVMexico,Mexico,52,272166
1504,CVMexico,Mexico,52,282116
1504,CVMexico,Mexico,52,288126
1504,CVMexico,Mexico,52,288127
1504,CVMexico,Mexico,52,312165
1504,CVMexico,Mexico,52,313130
1504,CVMexico,Mexico,52,314145
1504,CVMexico,Mexico,52,314146
1504,CVMexico,Mexico,52,418122
1504,CVMexico,Mexico,52,427148
1504,CVMexico,Mexico,52,434123
1504,CVMexico,Mexico,52,445129
1504,CVMexico,Mexico,52,462188
1504,CVMexico,Mexico,52,464136
1504,CVMexico,Mexico,52,477380
1504,CVMexico,Mexico,52,556360
1504,CVMexico,Mexico,52,646225
1504,CVMexico,Mexico,52,646228
1504,CVMexico,Mexico,52,668189
1504,CVMexico,Mexico,52,717106
1504,CVMexico,Mexico,52,735212
1504,CVMexico,Mexico,52,771294
1504,CVMexico,Mexico,52,771295
1504,CVMexico,Mexico,52,775171
1504,CVMexico,Mexico,52,784129
1504,CVMexico,Mexico,52,811765
1504,CVMexico,Mexico,52,811941
1504,CVMexico,Mexico,52,844286
1504,CVMexico,Mexico,52,867204
1504,CVMexico,Mexico,52,897110
1504,CVMexico,Mexico,52,922172
1504,CVMexico,Mexico,52,937151
1504,CVMexico,Mexico,52,998294
1507,VodafoneQT,Qatar,974,70
1508,TelcellSM,Netherlands Antilles,599,52
1510,Kcell,Kazakhstan,7,775
1511,VodafoneUK,UK,44,74081
1511,VodafoneUK,UK,44,74088
1511,VodafoneUK,UK,44,74089
1511,VodafoneUK,UK,44,7437
1511,VodafoneUK,UK,44,7443
1511,VodafoneUK,UK,44,7501
1511,VodafoneUK,UK,44,7551
1511,VodafoneUK,UK,44,7553
1511,VodafoneUK,UK,44,7741
1511,VodafoneUK,UK,44,7823
1511,VodafoneUK,UK,44,7833
1511,VodafoneUK,UK,44,7909
1512,VodafoneNL,Netherlands,31,615
1512,VodafoneNL,Netherlands,31,621
1512,VodafoneNL,Netherlands,31,629
1514,VodafoneND,India,91,9953
1515,SafaricomKE,Kenya,254,51
1517,Polkomtel,Poland,48,601
1517,Polkomtel,Poland,48,69951
1517,Polkomtel,Poland,48,6999
1517,Polkomtel,Poland,48,722
1517,Polkomtel,Poland,48,7270
1517,Polkomtel,Poland,48,7279
1517,Polkomtel,Poland,48,7296
1517,Polkomtel,Poland,48,785
1518,OI1Brazil,Brazil,55,12
1518,OI1Brazil,Brazil,55,34
1518,OI1Brazil,Brazil,55,37
1518,OI1Brazil,Brazil,55,98
1519,OI2Brazil,Brazil,55,16
1520,AWN,Thailand,66,88998
1520,AWN,Thailand,66,9244
1520,AWN,Thailand,66,9250
1520,AWN,Thailand,66,9251
1520,AWN,Thailand,66,9252
1520,AWN,Thailand,66,9254
1520,AWN,Thailand,66,9263
1520,AWN,Thailand,66,9265
1520,AWN,Thailand,66,9268
1520,AWN,Thailand,66,9269
1520,AWN,Thailand,66,9280
1520,AWN,Thailand,66,9283
1520,AWN,Thailand,66,9287
1520,AWN,Thailand,66,9291
1520,AWN,Thailand,66,9293
1520,AWN,Thailand,66,9300
1520,AWN,Thailand,66,9305
1520,AWN,Thailand,66,9306
1520,AWN,Thailand,66,9311
1520,AWN,Thailand,66,9327
1520,AWN,Thailand,66,9328
1520,AWN,Thailand,66,9334
1520,AWN,Thailand,66,9337
1520,AWN,Thailand,66,9343
1520,AWN,Thailand,66,9345
1520,AWN,Thailand,66,9347
1520,AWN,Thailand,66,9357
1520,AWN,Thailand,66,9365
1520,AWN,Thailand,66,9366
1521,TVLVan,Vanuatu,678,772
1521,TVLVan,Vanuatu,678,775
1522,Reliance,India,91,7677
1522,Reliance,India,91,8080
1522,Reliance,India,91,8100
1522,Reliance,India,91,82530
1522,Reliance,India,91,82550
1522,Reliance,India,91,82560
1522,Reliance,India,91,8302
1522,Reliance,India,91,83880
1522,Reliance,India,91,83898
1522,Reliance,India,91,84688
1522,Reliance,India,91,8688
1522,Reliance,India,91,8690
1522,Reliance,India,91,8882
1522,Reliance,India,91,8927
1522,Reliance,India,91,8956
1522,Reliance,India,91,9018
1522,Reliance,India,91,9023
1522,Reliance,India,91,9098
1522,Reliance,India,91,9543
1522,Reliance,India,91,9905
1529,LLC-T2-Mob,Russia,7,842292
1529,LLC-T2-Mob,Russia,7,84235959
1529,LLC-T2-Mob,Russia,7,9002181
1529,LLC-T2-Mob,Russia,7,900331
1529,LLC-T2-Mob,Russia,7,900333
1529,LLC-T2-Mob,Russia,7,902231
1529,LLC-T2-Mob,Russia,7,902244
1529,LLC-T2-Mob,Russia,7,902253
1529,LLC-T2-Mob,Russia,7,90227
1529,LLC-T2-Mob,Russia,7,902311
1529,LLC-T2-Mob,Russia,7,902312
1529,LLC-T2-Mob,Russia,7,902357
1529,LLC-T2-Mob,Russia,7,902409
1529,LLC-T2-Mob,Russia,7,90243
1529,LLC-T2-Mob,Russia,7,90245
1529,LLC-T2-Mob,Russia,7,902505
1529,LLC-T2-Mob,Russia,7,902512
1529,LLC-T2-Mob,Russia,7,902519
1529,LLC-T2-Mob,Russia,7,902583
1529,LLC-T2-Mob,Russia,7,902589
1529,LLC-T2-Mob,Russia,7,90261
1529,LLC-T2-Mob,Russia,7,902828
1529,LLC-T2-Mob,Russia,7,90440
1529,LLC-T2-Mob,Russia,7,90443
1529,LLC-T2-Mob,Russia,7,904852
1529,LLC-T2-Mob,Russia,7,908000
1529,LLC-T2-Mob,Russia,7,908003
1529,LLC-T2-Mob,Russia,7,90825
1529,LLC-T2-Mob,Russia,7,908321
1529,LLC-T2-Mob,Russia,7,908322
1529,LLC-T2-Mob,Russia,7,908495
1529,LLC-T2-Mob,Russia,7,9086080
1529,LLC-T2-Mob,Russia,7,90882
1529,LLC-T2-Mob,Russia,7,908855
1529,LLC-T2-Mob,Russia,7,90888
1529,LLC-T2-Mob,Russia,7,95006
1529,LLC-T2-Mob,Russia,7,95032
1529,LLC-T2-Mob,Russia,7,95046
1529,LLC-T2-Mob,Russia,7,95048
1529,LLC-T2-Mob,Russia,7,950562
1529,LLC-T2-Mob,Russia,7,950564
1529,LLC-T2-Mob,Russia,7,950949
1529,LLC-T2-Mob,Russia,7,95195
1529,LLC-T2-Mob,Russia,7,95262
1529,LLC-T2-Mob,Russia,7,95263
1529,LLC-T2-Mob,Russia,7,952688
1529,LLC-T2-Mob,Russia,7,95271
1529,LLC-T2-Mob,Russia,7,952720
1529,LLC-T2-Mob,Russia,7,952722
1529,LLC-T2-Mob,Russia,7,953032
1529,LLC-T2-Mob,Russia,7,95340
1529,LLC-T2-Mob,Russia,7,9539962
1529,LLC-T2-Mob,Russia,7,9580
1529,LLC-T2-Mob,Russia,7,958643
1529,LLC-T2-Mob,Russia,7,9586440
1529,LLC-T2-Mob,Russia,7,9586444
1529,LLC-T2-Mob,Russia,7,99101
1529,LLC-T2-Mob,Russia,7,99222
1529,LLC-T2-Mob,Russia,7,993031
1529,LLC-T2-Mob,Russia,7,996013
1529,LLC-T2-Mob,Russia,7,99666
1529,LLC-T2-Mob,Russia,7,996810
1529,LLC-T2-Mob,Russia,7,996814
1533,VodaWI,India,91,7874
1534,OrangeTelK,Kenya,254,773
1536,TelecomCook,CookIslands,682,5
1538,OnAirSwiz,Switzerland,41,98
1540,NextelBr,Brazil,55,1194703
1540,NextelBr,Brazil,55,1194706
1540,NextelBr,Brazil,55,119471
1540,NextelBr,Brazil,55,1297405
1540,NextelBr,Brazil,55,1397405
1540,NextelBr,Brazil,55,1697401
1540,NextelBr,Brazil,55,1697404
1540,NextelBr,Brazil,55,1897400
1540,NextelBr,Brazil,55,1997403
1540,NextelBr,Brazil,55,2196404
1540,NextelBr,Brazil,55,2196406
1540,NextelBr,Brazil,55,2297401
1540,NextelBr,Brazil,55,497400
1540,NextelBr,Brazil,55,797400
1540,NextelBr,Brazil,55,867400
1540,NextelBr,Brazil,55,887400
1540,NextelBr,Brazil,55,957400
1542,Smart Axiata,Combodge,855,15
1542,Smart Axiata,Combodge,855,16
1543,DigiMalay,Malaysia,60,1039
1543,DigiMalay,Malaysia,60,10900
1543,DigiMalay,Malaysia,60,10902
1543,DigiMalay,Malaysia,60,11201
1543,DigiMalay,Malaysia,60,1133
1545,VodafoneNZ,New Zealand,64,2824
1547,TelenorDN,Denmark,45,20
1547,TelenorDN,Denmark,45,22
1547,TelenorDN,Denmark,45,2598
1547,TelenorDN,Denmark,45,322
1547,TelenorDN,Denmark,45,325
1547,TelenorDN,Denmark,45,332
1547,TelenorDN,Denmark,45,333
1547,TelenorDN,Denmark,45,356
1547,TelenorDN,Denmark,45,387
1547,TelenorDN,Denmark,45,389
1547,TelenorDN,Denmark,45,406
1547,TelenorDN,Denmark,45,414
1547,TelenorDN,Denmark,45,439
1547,TelenorDN,Denmark,45,442
1547,TelenorDN,Denmark,45,443
1547,TelenorDN,Denmark,45,451
1547,TelenorDN,Denmark,45,466
1547,TelenorDN,Denmark,45,483
1547,TelenorDN,Denmark,45,5253
1547,TelenorDN,Denmark,45,527
1547,TelenorDN,Denmark,45,5314
1547,TelenorDN,Denmark,45,5318
1547,TelenorDN,Denmark,45,5394
1547,TelenorDN,Denmark,45,545
1547,TelenorDN,Denmark,45,568
1547,TelenorDN,Denmark,45,576
1547,TelenorDN,Denmark,45,583
1547,TelenorDN,Denmark,45,6096
1547,TelenorDN,Denmark,45,6097
1547,TelenorDN,Denmark,45,619
1547,TelenorDN,Denmark,45,633
1547,TelenorDN,Denmark,45,641
1547,TelenorDN,Denmark,45,653
1547,TelenorDN,Denmark,45,655
1547,TelenorDN,Denmark,45,663
1547,TelenorDN,Denmark,45,664
1547,TelenorDN,Denmark,45,666
1547,TelenorDN,Denmark,45,669
1547,TelenorDN,Denmark,45,705
1547,TelenorDN,Denmark,45,7190
1547,TelenorDN,Denmark,45,723
1547,TelenorDN,Denmark,45,729
1547,TelenorDN,Denmark,45,745
1547,TelenorDN,Denmark,45,749
1547,TelenorDN,Denmark,45,752
1547,TelenorDN,Denmark,45,758
1547,TelenorDN,Denmark,45,771
1547,TelenorDN,Denmark,45,772
1547,TelenorDN,Denmark,45,775
1547,TelenorDN,Denmark,45,779
1547,TelenorDN,Denmark,45,791
1547,TelenorDN,Denmark,45,797
1547,TelenorDN,Denmark,45,811
1547,TelenorDN,Denmark,45,8163
1547,TelenorDN,Denmark,45,8169
1547,TelenorDN,Denmark,45,8183
1547,TelenorDN,Denmark,45,8186
1547,TelenorDN,Denmark,45,8196
1547,TelenorDN,Denmark,45,827
1547,TelenorDN,Denmark,45,884
1547,TelenorDN,Denmark,45,894
1547,TelenorDN,Denmark,45,895
1547,TelenorDN,Denmark,45,9139
1547,TelenorDN,Denmark,45,9183
1547,TelenorDN,Denmark,45,9193
1547,TelenorDN,Denmark,45,9225
1547,TelenorDN,Denmark,45,925
1547,TelenorDN,Denmark,45,9295
1547,TelenorDN,Denmark,45,981
1547,TelenorDN,Denmark,45,994
1547,TelenorDN,Denmark,45,999
1547,TelenorDN,Denmark,45,02
1548,BhartiDel,India,91,8527
1548,BhartiDel,India,91,87610
1548,BhartiDel,India,91,87618
1548,BhartiDel,India,91,87619
1548,BhartiDel,India,91,9006
1548,BhartiDel,India,91,9162
1548,BhartiDel,India,91,9547
1548,BhartiDel,India,91,9560
1548,BhartiDel,India,91,9631
1548,BhartiDel,India,91,9635
1548,BhartiDel,India,91,9793
1548,BhartiDel,India,91,9800
1548,BhartiDel,India,91,9801
1548,BhartiDel,India,91,9810
1549,BhartiKT,India,91,9901
1549,BhartiKT,India,91,9945
1549,BhartiKT,India,91,9972
1550,BhartiAP,India,91,7893
1550,BhartiAP,India,91,8374
1550,BhartiAP,India,91,8897
1550,BhartiAP,India,91,9573
1550,BhartiAP,India,91,9652
1550,BhartiAP,India,91,9949
1551,BhartiKK,India,91,85850
1552,BhartiHY,India,91,85709
1552,BhartiHY,India,91,85710
1552,BhartiHY,India,91,85718
1553,BhartiMA,India,91,9860
1553,BhartiMA,India,91,9970
1554,BhartiMB,India,91,7738
1556,BhartiCH,India,91,95661
1556,BhartiCH,India,91,96771
1556,BhartiCH,India,91,97899
1556,BhartiCH,India,91,97911
1556,BhartiCH,India,91,99404
1556,BhartiCH,India,91,99405
