country,carrier_name,CC,NDC,prefix
Poland,Play,48,79,4879
Poland,T-Mobile,48,7951,487951
Poland,T-Mobile,48,7952,487952
Poland,T-Mobile,48,7953,487953
Poland,T-Mobile,48,7954,487954
Poland,T-Mobile,48,7955,487955
Poland,Orange,48,797,48797
Poland,Orange,48,798,48798
Poland,Orange,48,7990,487990
Poland,Orange,48,7996,487996
Poland,T-Mobile,48,880,48880
Poland,Play,48,881,48881
Poland,T-Mobile,48,8810,488810
Poland,Plus,48,8811,488811
Poland,T-Mobile,48,8818,488818
Poland,T-Mobile,48,8819,488819
Poland,T-Mobile,48,882,48882
Poland,Play,48,883,48883
Poland,T-Mobile,48,8833,488833
Poland,T-Mobile,48,8838,488838
Poland,Play,48,8840,488840
Poland,T-Mobile,48,8841,488841
Poland,T-Mobile,48,8842,488842
Poland,Play,48,8843,488843
Poland,Plus,48,88441,4888441
Poland,Plus,48,88442,4888442
Poland,Plus,48,88443,4888443
Poland,Plus,48,88446,4888446
Poland,Plus,48,88447,4888447
Poland,Plus,48,88448,4888448
Poland,Plus,48,88449,4888449
Poland,Plus,48,8845,488845
Poland,Play,48,8846,488846
Poland,Play,48,8847,488847
Poland,Play,48,8848,488848
Poland,Play,48,8849,488849
Poland,Plus,48,885,48885
Poland,T-Mobile,48,886,48886
Poland,Plus,48,887,48887
Poland,T-Mobile,48,888,48888
Poland,T-Mobile,48,889,48889
United Kingdom,O2,44,7107,447107
United Kingdom,EE,44,7300,447300
United Kingdom,EE,44,7301,447301
United Kingdom,EE,44,7302,447302
United Kingdom,EE,44,7303,447303
United Kingdom,EE,44,7304,447304
United Kingdom,Virgin Mobile,44,7305,447305
United Kingdom,Virgin Mobile,44,7306,447306
United Kingdom,Vodafone,44,7340,447340
United Kingdom,Vodafone,44,7341,447341
United Kingdom,Vodafone,44,7342,447342
United Kingdom,Lebara,44,7343,447343
United Kingdom,Vodafone,44,7349,447349
United Kingdom,Vodafone,44,7350,447350
United Kingdom,Vodafone,44,7351,447351
United Kingdom,Vodafone,44,7352,447352
United Kingdom,Vodafone,44,7353,447353
United Kingdom,Wireless Logic,44,73566,4473566
United Kingdom,TATA Communications,44,73568,4473568
United Kingdom,3,44,7360,447360
United Kingdom,3,44,7361,447361
United Kingdom,3,44,7362,447362
United Kingdom,3,44,7363,447363
United Kingdom,3,44,7364,447364
United Kingdom,3,44,7365,447365
United Kingdom,3,44,7366,447366
United Kingdom,3,44,7367,447367
United Kingdom,TATA Communications,44,73680,4473680
United Kingdom,Sky,44,73682,4473682
United Kingdom,Sky,44,73683,4473683
United Kingdom,Sky,44,73684,4473684
United Kingdom,Sky,44,73685,4473685
United Kingdom,Sky,44,73686,4473686
United Kingdom,Telet Research,44,73690,4473690
United Kingdom,Telet Research,44,73691,4473691
United Kingdom,Sky,44,73692,4473692
United Kingdom,Wave Mobile,44,73697,4473697
United Kingdom,Anywhere Sim,44,73699,4473699
United Kingdom,EE,44,7375,447375
United Kingdom,EE,44,7376,447376
United Kingdom,EE,44,7377,447377
United Kingdom,3,44,7378,447378
United Kingdom,Limitless,44,73780,4473780
United Kingdom,Vodafone,44,7379,447379
United Kingdom,3,44,7380,447380
United Kingdom,AMSUK,44,73800,4473800
United Kingdom,O2,44,7381,447381
United Kingdom,O2,44,7382,447382
United Kingdom,3,44,7383,447383
United Kingdom,Vodafone,44,7384,447384
United Kingdom,Vodafone,44,7385,447385
United Kingdom,Vodafone,44,7386,447386
United Kingdom,Vodafone,44,7387,447387
United Kingdom,Vodafone,44,7388,447388
United Kingdom,3,44,73890,4473890
United Kingdom,3,44,73891,4473891
United Kingdom,TalkTalk,44,73892,4473892
United Kingdom,TalkTalk,44,73893,4473893
United Kingdom,TalkTalk,44,73894,4473894
United Kingdom,TalkTalk,44,73895,4473895
United Kingdom,Hanhaa,44,73896,4473896
United Kingdom,Vodafone,44,73897,4473897
United Kingdom,Vodafone,44,73898,4473898
United Kingdom,Home Office,44,73900,4473900
United Kingdom,Vodafone,44,7391,447391
United Kingdom,Vodafone,44,7392,447392
United Kingdom,Vodafone,44,7393,447393
United Kingdom,O2,44,7394,447394
United Kingdom,O2,44,7395,447395
United Kingdom,EE,44,7396,447396
United Kingdom,3,44,73970,4473970
United Kingdom,3,44,73971,4473971
United Kingdom,3,44,73972,4473972
United Kingdom,3,44,73973,4473973
United Kingdom,3,44,73975,4473975
United Kingdom,3,44,73976,4473976
United Kingdom,3,44,73977,4473977
United Kingdom,3,44,73978,4473978
United Kingdom,3,44,73979,4473979
United Kingdom,EE,44,7398,447398
United Kingdom,EE,44,7399,447399
United Kingdom,3,44,7400,447400
United Kingdom,3,44,7401,447401
United Kingdom,3,44,7402,447402
United Kingdom,3,44,7403,447403
United Kingdom,Lycamobile,44,7404,447404
United Kingdom,Lycamobile,44,7405,447405
United Kingdom,Cheers,44,74060,4474060
United Kingdom,Cheers,44,74061,4474061
United Kingdom,Cheers,44,74062,4474062
United Kingdom,Telecom2,44,74065,4474065
United Kingdom,Sure,44,74066,4474066
United Kingdom,TGL,44,74067,4474067
United Kingdom,08Direct,44,74068,4474068
United Kingdom,CardBoardFish,44,74069,4474069
United Kingdom,Vodafone,44,7407,447407
United Kingdom,Truphone,44,74080,4474080
United Kingdom,Truphone,44,74081,4474081
United Kingdom,Truphone,44,74082,4474082
United Kingdom,Truphone,44,74086,4474086
United Kingdom,Truphone,44,74088,4474088
United Kingdom,Truphone,44,74089,4474089
United Kingdom,Orange,44,7409,447409
United Kingdom,Orange,44,7410,447410
United Kingdom,3,44,7411,447411
United Kingdom,3,44,7412,447412
United Kingdom,3,44,7413,447413
United Kingdom,3,44,7414,447414
United Kingdom,EE,44,7415,447415
United Kingdom,Orange,44,7416,447416
United Kingdom,CardBoardFish,44,74171,4474171
United Kingdom,Core Telecom,44,74172,4474172
United Kingdom,Lycamobile,44,74173,4474173
United Kingdom,Lycamobile,44,74174,4474174
United Kingdom,Lycamobile,44,74175,4474175
United Kingdom,Truphone,44,74178,4474178
United Kingdom,Core Telecom,44,74179,4474179
United Kingdom,3,44,74180,4474180
United Kingdom,Bellingham,44,74181,4474181
United Kingdom,TGL,44,74182,4474182
United Kingdom,Tismi,44,74183,4474183
United Kingdom,Manx Telecom,44,74184,4474184
United Kingdom,Telna,44,74185,4474185
United Kingdom,Ace Call,44,74186,4474186
United Kingdom,TATA Communications,44,74187,4474187
United Kingdom,TATA Communications,44,74189,4474189
United Kingdom,Orange,44,7419,447419
United Kingdom,Orange,44,7420,447420
United Kingdom,Orange,44,7421,447421
United Kingdom,Orange,44,7422,447422
United Kingdom,Vodafone,44,7423,447423
United Kingdom,Lycamobile,44,7424,447424
United Kingdom,Vodafone,44,7425,447425
United Kingdom,3,44,7426,447426
United Kingdom,3,44,7427,447427
United Kingdom,3,44,7428,447428
United Kingdom,3,44,7429,447429
United Kingdom,O2,44,7430,447430
United Kingdom,O2,44,7431,447431
United Kingdom,EE,44,7432,447432
United Kingdom,EE,44,7433,447433
United Kingdom,EE,44,7434,447434
United Kingdom,Vodafone,44,7435,447435
United Kingdom,Vodafone,44,7436,447436
United Kingdom,Vodafone,44,7437,447437
United Kingdom,Lycamobile,44,7438,447438
United Kingdom,TalkTalk,44,74390,4474390
United Kingdom,TalkTalk,44,74391,4474391
United Kingdom,TalkTalk,44,74392,4474392
United Kingdom,TalkTalk,44,74393,4474393
United Kingdom,Lycamobile,44,7440,447440
United Kingdom,Telecoms Cloud,44,74408,4474408
United Kingdom,Cloud9,44,74409,4474409
United Kingdom,Mediatel,44,74410,4474410
United Kingdom,Andrews & Arnold,44,74411,4474411
United Kingdom,Stour Marine,44,74413,4474413
United Kingdom,Tismi,44,74414,4474414
United Kingdom,Synectiv,44,74415,4474415
United Kingdom,Vodafone,44,74416,4474416
United Kingdom,Synectiv,44,74417,4474417
United Kingdom,Core Telecom,44,74418,4474418
United Kingdom,Voxbone,44,74419,4474419
United Kingdom,Vodafone,44,7442,447442
United Kingdom,Vodafone,44,7443,447443
United Kingdom,Vodafone,44,7444,447444
United Kingdom,3,44,7445,447445
United Kingdom,3,44,7446,447446
United Kingdom,3,44,7447,447447
United Kingdom,Lycamobile,44,7448,447448
United Kingdom,3,44,7449,447449
United Kingdom,3,44,7450,447450
United Kingdom,Vectone Mobile,44,7451,447451
United Kingdom,Tismi,44,74512,4474512
United Kingdom,Premium O,44,74515,4474515
United Kingdom,UK Broadband,44,74516,4474516
United Kingdom,UK Broadband,44,74517,4474517
United Kingdom,Manx Telecom,44,7452,447452
United Kingdom,3,44,74527,4474527
United Kingdom,3,44,74528,4474528
United Kingdom,3,44,74529,4474529
United Kingdom,3,44,7453,447453
United Kingdom,3,44,7454,447454
United Kingdom,3,44,7455,447455
United Kingdom,3,44,7456,447456
United Kingdom,Vectone Mobile,44,74570,4474570
United Kingdom,Vectone Mobile,44,74571,4474571
United Kingdom,Marathon Telecom,44,74572,4474572
United Kingdom,Vectone Mobile,44,74573,4474573
United Kingdom,Voicetec,44,74574,4474574
United Kingdom,Vectone Mobile,44,74575,4474575
United Kingdom,Sure,44,74576,4474576
United Kingdom,Spacetel,44,74577,4474577
United Kingdom,CardBoardFish,44,74578,4474578
United Kingdom,CardBoardFish,44,74579,4474579
United Kingdom,Gamma Telecom,44,74580,4474580
United Kingdom,Gamma Telecom,44,74581,4474581
United Kingdom,Lancelot Telecom,44,74582,4474582
United Kingdom,Virgin Mobile,44,74583,4474583
United Kingdom,Airwave,44,74584,4474584
United Kingdom,Marathon Telecom,44,74585,4474585
United Kingdom,3,44,74586,4474586
United Kingdom,Limitless,44,74587,4474587
United Kingdom,Limitless,44,74588,4474588
United Kingdom,3,44,74589,4474589
United Kingdom,Lycamobile,44,7459,447459
United Kingdom,3,44,7460,447460
United Kingdom,O2,44,7461,447461
United Kingdom,3,44,7462,447462
United Kingdom,3,44,7463,447463
United Kingdom,Vodafone,44,7464,447464
United Kingdom,3,44,7465,447465
United Kingdom,Vectone Mobile,44,74650,4474650
United Kingdom,Vectone Mobile,44,74651,4474651
United Kingdom,Compatel,44,74653,4474653
United Kingdom,GlobalReach,44,74655,4474655
United Kingdom,Lycamobile,44,7466,447466
United Kingdom,Vodafone,44,7467,447467
United Kingdom,Vodafone,44,7468,447468
United Kingdom,Vodafone,44,7469,447469
United Kingdom,3,44,747,44747
United Kingdom,Vodafone,44,7470,447470
United Kingdom,Vodafone,44,7471,447471
United Kingdom,3,44,7480,447480
United Kingdom,3,44,7481,447481
United Kingdom,3,44,7482,447482
United Kingdom,EE,44,7483,447483
United Kingdom,EE,44,7484,447484
United Kingdom,EE,44,7485,447485
United Kingdom,EE,44,7486,447486
United Kingdom,EE,44,7487,447487
United Kingdom,Fogg,44,74880,4474880
United Kingdom,CESG,44,74881,4474881
United Kingdom,Sky,44,74882,4474882
United Kingdom,Sky,44,74883,4474883
United Kingdom,3,44,74884,4474884
United Kingdom,3,44,74885,4474885
United Kingdom,Lanonyx,44,74886,4474886
United Kingdom,3,44,74887,4474887
United Kingdom,Ziron,44,74888,4474888
United Kingdom,3,44,74889,4474889
United Kingdom,O2,44,7489,447489
United Kingdom,3,44,7490,447490
United Kingdom,3,44,7491,447491
United Kingdom,3,44,7492,447492
United Kingdom,Vodafone,44,7493,447493
United Kingdom,EE,44,7494,447494
United Kingdom,EE,44,7495,447495
United Kingdom,EE,44,7496,447496
United Kingdom,EE,44,7497,447497
United Kingdom,EE,44,7498,447498
United Kingdom,O2,44,7499,447499
United Kingdom,Vodafone,44,7500,447500
United Kingdom,Vodafone,44,7501,447501
United Kingdom,Vodafone,44,7502,447502
United Kingdom,Vodafone,44,7503,447503
United Kingdom,EE,44,7504,447504
United Kingdom,EE,44,7505,447505
United Kingdom,EE,44,7506,447506
United Kingdom,EE,44,7507,447507
United Kingdom,EE,44,7508,447508
United Kingdom,JT,44,75090,4475090
United Kingdom,JT,44,75091,4475091
United Kingdom,JT,44,75092,4475092
United Kingdom,JT,44,75093,4475093
United Kingdom,JT,44,75094,4475094
United Kingdom,JT,44,75095,4475095
United Kingdom,JT,44,75096,4475096
United Kingdom,JT,44,75097,4475097
United Kingdom,O2,44,751,44751
United Kingdom,Simwood,44,75200,4475200
United Kingdom,BT OnePhone,44,75201,4475201
United Kingdom,Vectone Mobile,44,75202,4475202
United Kingdom,Core Communication,44,75204,4475204
United Kingdom,Esendex,44,75205,4475205
United Kingdom,Tismi,44,75206,4475206
United Kingdom,aql,44,75207,4475207
United Kingdom,O2,44,7521,447521
United Kingdom,O2,44,7522,447522
United Kingdom,O2,44,7523,447523
United Kingdom,O2,44,7525,447525
United Kingdom,O2,44,7526,447526
United Kingdom,Orange,44,7527,447527
United Kingdom,Orange,44,7528,447528
United Kingdom,Orange,44,7529,447529
United Kingdom,Orange,44,7530,447530
United Kingdom,Orange,44,7531,447531
United Kingdom,Orange,44,75320,4475320
United Kingdom,Orange,44,75321,4475321
United Kingdom,Orange,44,75322,4475322
United Kingdom,Orange,44,75323,4475323
United Kingdom,Orange,44,75324,4475324
United Kingdom,SMSRelay AG,44,75325,4475325
United Kingdom,3,44,75326,4475326
United Kingdom,3,44,75327,4475327
United Kingdom,3,44,75328,4475328
United Kingdom,Mobiweb,44,75329,4475329
United Kingdom,3,44,7533,447533
United Kingdom,EE,44,7534,447534
United Kingdom,EE,44,7535,447535
United Kingdom,Orange,44,7536,447536
United Kingdom,Wavecrest,44,75370,4475370
United Kingdom,Stour Marine,44,75371,4475371
United Kingdom,Swiftnet,44,75373,4475373
United Kingdom,Vodafone,44,75374,4475374
United Kingdom,Mediatel,44,75376,4475376
United Kingdom,CFL,44,75377,4475377
United Kingdom,3,44,75378,4475378
United Kingdom,3,44,75379,4475379
United Kingdom,EE,44,7538,447538
United Kingdom,EE,44,7539,447539
United Kingdom,O2,44,754,44754
United Kingdom,EE,44,7550,447550
United Kingdom,Vodafone,44,7551,447551
United Kingdom,Vodafone,44,7552,447552
United Kingdom,Vodafone,44,7553,447553
United Kingdom,Vodafone,44,7554,447554
United Kingdom,Vodafone,44,7555,447555
United Kingdom,Orange,44,7556,447556
United Kingdom,Vodafone,44,7557,447557
United Kingdom,Mobile FX Services Ltd,44,75580,4475580
United Kingdom,Cloud9,44,75588,4475588
United Kingdom,Mars,44,75590,4475590
United Kingdom,LegendTel,44,75591,4475591
United Kingdom,IPV6,44,75592,4475592
United Kingdom,Globecom,44,75593,4475593
United Kingdom,Truphone,44,75594,4475594
United Kingdom,Confabulate,44,75595,4475595
United Kingdom,Lleida.net,44,75596,4475596
United Kingdom,Core Telecom,44,75597,4475597
United Kingdom,Nodemax,44,75598,4475598
United Kingdom,Resilient,44,75599,4475599
United Kingdom,O2,44,756,44756
United Kingdom,Vodafone,44,7570,447570
United Kingdom,09 Mobile,44,75710,4475710
United Kingdom,Alliance,44,75718,4475718
United Kingdom,EE,44,7572,447572
United Kingdom,EE,44,7573,447573
United Kingdom,EE,44,7574,447574
United Kingdom,3,44,7575,447575
United Kingdom,3,44,7576,447576
United Kingdom,3,44,7577,447577
United Kingdom,3,44,7578,447578
United Kingdom,Orange,44,7579,447579
United Kingdom,Orange,44,7580,447580
United Kingdom,Orange,44,7581,447581
United Kingdom,Orange,44,7582,447582
United Kingdom,Orange,44,7583,447583
United Kingdom,Vodafone,44,7584,447584
United Kingdom,Vodafone,44,7585,447585
United Kingdom,Vodafone,44,7586,447586
United Kingdom,Vodafone,44,7587,447587
United Kingdom,3,44,7588,447588
United Kingdom,Yim Siam,44,75890,4475890
United Kingdom,Oxygen8,44,75891,4475891
United Kingdom,Oxygen8,44,75892,4475892
United Kingdom,Oxygen8,44,75893,4475893
United Kingdom,Vectone Mobile,44,75894,4475894
United Kingdom,Vectone Mobile,44,75895,4475895
United Kingdom,Vectone Mobile,44,75896,4475896
United Kingdom,Vectone Mobile,44,75897,4475897
United Kingdom,Test2date,44,75898,4475898
United Kingdom,O2,44,759,44759
United Kingdom,Manx Telecom,44,7624,447624
United Kingdom,Sure,44,76242,4476242
United Kingdom,BlueWave Communications,44,762450,44762450
United Kingdom,Sure,44,762456,44762456
United Kingdom,O2,44,770,44770
United Kingdom,Cloud9,44,77000,4477000
United Kingdom,Nationwide Telephone,44,77001,4477001
United Kingdom,Sure,44,77003,4477003
United Kingdom,Sure,44,77007,4477007
United Kingdom,Sure,44,77008,4477008
United Kingdom,O2,44,771,44771
United Kingdom,Vodafone,44,7717,447717
United Kingdom,O2,44,7720,447720
United Kingdom,Vodafone,44,7721,447721
United Kingdom,EE,44,7722,447722
United Kingdom,3,44,7723,447723
United Kingdom,O2,44,7724,447724
United Kingdom,O2,44,7725,447725
United Kingdom,EE,44,7726,447726
United Kingdom,3,44,7727,447727
United Kingdom,3,44,7728,447728
United Kingdom,O2,44,7729,447729
United Kingdom,O2,44,773,44773
United Kingdom,Vodafone,44,7733,447733
United Kingdom,3,44,7735,447735
United Kingdom,3,44,7737,447737
United Kingdom,O2,44,7740,447740
United Kingdom,Vodafone,44,7741,447741
United Kingdom,O2,44,7742,447742
United Kingdom,O2,44,7743,447743
United Kingdom,Core Communication,44,77442,4477442
United Kingdom,Core Communication,44,77443,4477443
United Kingdom,Core Communication,44,77444,4477444
United Kingdom,Core Communication,44,77445,4477445
United Kingdom,Core Communication,44,77446,4477446
United Kingdom,Core Communication,44,77447,4477447
United Kingdom,Core Communication,44,77448,4477448
United Kingdom,Core Communication,44,77449,4477449
United Kingdom,O2,44,7745,447745
United Kingdom,O2,44,7746,447746
United Kingdom,Vodafone,44,7747,447747
United Kingdom,Vodafone,44,7748,447748
United Kingdom,O2,44,7749,447749
United Kingdom,O2,44,7750,447750
United Kingdom,O2,44,7751,447751
United Kingdom,O2,44,7752,447752
United Kingdom,O2,44,7753,447753
United Kingdom,Airwave,44,77530,4477530
United Kingdom,O2,44,7754,447754
United Kingdom,Core Communication,44,77552,4477552
United Kingdom,Core Communication,44,77553,4477553
United Kingdom,Core Communication,44,77554,4477554
United Kingdom,Core Communication,44,77555,4477555
United Kingdom,O2,44,7756,447756
United Kingdom,EE,44,7757,447757
United Kingdom,EE,44,7758,447758
United Kingdom,O2,44,7759,447759
United Kingdom,Vodafone,44,776,44776
United Kingdom,O2,44,7761,447761
United Kingdom,O2,44,7762,447762
United Kingdom,O2,44,7763,447763
United Kingdom,O2,44,7764,447764
United Kingdom,Vodafone,44,777,44777
United Kingdom,Orange,44,7772,447772
United Kingdom,Orange,44,7773,447773
United Kingdom,EE,44,7777,447777
United Kingdom,Orange,44,7779,447779
United Kingdom,Vodafone,44,778,44778
United Kingdom,Sure,44,7781,447781
United Kingdom,3,44,7782,447782
United Kingdom,O2,44,7783,447783
United Kingdom,O2,44,7784,447784
United Kingdom,Orange,44,7790,447790
United Kingdom,Orange,44,7791,447791
United Kingdom,Orange,44,7792,447792
United Kingdom,O2,44,7793,447793
United Kingdom,Orange,44,7794,447794
United Kingdom,Vodafone,44,7795,447795
United Kingdom,Vodafone,44,7796,447796
United Kingdom,JT,44,7797,447797
United Kingdom,Vodafone,44,7798,447798
United Kingdom,Vodafone,44,7799,447799
United Kingdom,Orange,44,7800,447800
United Kingdom,O2,44,7801,447801
United Kingdom,O2,44,7802,447802
United Kingdom,O2,44,7803,447803
United Kingdom,EE,44,7804,447804
United Kingdom,Orange,44,7805,447805
United Kingdom,EE,44,7806,447806
United Kingdom,Orange,44,7807,447807
United Kingdom,O2,44,7808,447808
United Kingdom,O2,44,7809,447809
United Kingdom,Orange,44,781,44781
United Kingdom,Vodafone,44,7810,447810
United Kingdom,Vodafone,44,7818,447818
United Kingdom,O2,44,7819,447819
United Kingdom,O2,44,7820,447820
United Kingdom,O2,44,7821,447821
United Kingdom,FleXtel,44,78220,4478220
United Kingdom,Swiftnet,44,78221,4478221
United Kingdom,TalkTalk,44,78222,4478222
United Kingdom,aql,44,78224,4478224
United Kingdom,Icron Network,44,78225,4478225
United Kingdom,aql,44,78226,4478226
United Kingdom,Cheers,44,78227,4478227
United Kingdom,Vodafone,44,78228,4478228
United Kingdom,Oxygen8,44,78229,4478229
United Kingdom,Vodafone,44,7823,447823
United Kingdom,Vodafone,44,7824,447824
United Kingdom,Vodafone,44,7825,447825
United Kingdom,Vodafone,44,7826,447826
United Kingdom,Vodafone,44,7827,447827
United Kingdom,3,44,7828,447828
United Kingdom,Airtel,44,78297,4478297
United Kingdom,Airtel,44,78298,4478298
United Kingdom,Airtel,44,78299,4478299
United Kingdom,3,44,7830,447830
United Kingdom,Vodafone,44,7831,447831
United Kingdom,3,44,7832,447832
United Kingdom,Vodafone,44,7833,447833
United Kingdom,O2,44,7834,447834
United Kingdom,O2,44,7835,447835
United Kingdom,Vodafone,44,7836,447836
United Kingdom,Orange,44,7837,447837
United Kingdom,3,44,7838,447838
United Kingdom,Airtel,44,78391,4478391
United Kingdom,Airtel,44,78392,4478392
United Kingdom,Airtel,44,78397,4478397
United Kingdom,Sure,44,78398,4478398
United Kingdom,O2,44,784,44784
United Kingdom,3,44,7846,447846
United Kingdom,EE,44,7847,447847
United Kingdom,3,44,7848,447848
United Kingdom,O2,44,7850,447850
United Kingdom,O2,44,7851,447851
United Kingdom,EE,44,7852,447852
United Kingdom,3,44,7853,447853
United Kingdom,Orange,44,7854,447854
United Kingdom,Orange,44,7855,447855
United Kingdom,O2,44,7856,447856
United Kingdom,O2,44,7857,447857
United Kingdom,O2,44,7858,447858
United Kingdom,3,44,7859,447859
United Kingdom,O2,44,7860,447860
United Kingdom,3,44,7861,447861
United Kingdom,3,44,7862,447862
United Kingdom,3,44,7863,447863
United Kingdom,O2,44,78640,4478640
United Kingdom,O2,44,78641,4478641
United Kingdom,O2,44,78642,4478642
United Kingdom,O2,44,78643,4478643
United Kingdom,O2,44,78645,4478645
United Kingdom,O2,44,78646,4478646
United Kingdom,O2,44,78647,4478647
United Kingdom,O2,44,78648,4478648
United Kingdom,O2,44,78649,4478649
United Kingdom,3,44,7865,447865
United Kingdom,Orange,44,7866,447866
United Kingdom,Vodafone,44,7867,447867
United Kingdom,3,44,7868,447868
United Kingdom,3,44,7869,447869
United Kingdom,Orange,44,7870,447870
United Kingdom,O2,44,7871,447871
United Kingdom,O2,44,7872,447872
United Kingdom,Cloud9,44,78722,4478722
United Kingdom,Telecom 10,44,78727,4478727
United Kingdom,O2,44,7873,447873
United Kingdom,Telesign,44,78730,4478730
United Kingdom,O2,44,78740,4478740
United Kingdom,O2,44,78741,4478741
United Kingdom,O2,44,78742,4478742
United Kingdom,O2,44,78743,4478743
United Kingdom,Citrus,44,78744,4478744
United Kingdom,O2,44,78746,4478746
United Kingdom,O2,44,78747,4478747
United Kingdom,O2,44,78748,4478748
United Kingdom,O2,44,78749,4478749
United Kingdom,Orange,44,7875,447875
United Kingdom,Vodafone,44,7876,447876
United Kingdom,3,44,7877,447877
United Kingdom,3,44,7878,447878
United Kingdom,Vodafone,44,7879,447879
United Kingdom,Vodafone,44,7880,447880
United Kingdom,Vodafone,44,7881,447881
United Kingdom,3,44,7882,447882
United Kingdom,3,44,7883,447883
United Kingdom,Vodafone,44,7884,447884
United Kingdom,O2,44,7885,447885
United Kingdom,3,44,7886,447886
United Kingdom,Vodafone,44,7887,447887
United Kingdom,3,44,7888,447888
United Kingdom,O2,44,7889,447889
United Kingdom,Orange,44,7890,447890
United Kingdom,Orange,44,7891,447891
United Kingdom,HSL,44,78920,4478920
United Kingdom,Vectone Mobile,44,78921,4478921
United Kingdom,O2,44,78923,4478923
United Kingdom,O2,44,78924,4478924
United Kingdom,FleXtel,44,78925,4478925
United Kingdom,O2,44,78926,4478926
United Kingdom,O2,44,78927,4478927
United Kingdom,O2,44,78928,4478928
United Kingdom,O2,44,78929,4478929
United Kingdom,Magrathea,44,78930,4478930
United Kingdom,Sure,44,78931,4478931
United Kingdom,O2,44,78932,4478932
United Kingdom,Yim Siam,44,78933,4478933
United Kingdom,O2,44,78934,4478934
United Kingdom,O2,44,78935,4478935
United Kingdom,O2,44,78936,4478936
United Kingdom,O2,44,78937,4478937
United Kingdom,aql,44,78938,4478938
United Kingdom,Citrus,44,78939,4478939
United Kingdom,O2,44,7894,447894
United Kingdom,O2,44,7895,447895
United Kingdom,Orange,44,7896,447896
United Kingdom,3,44,7897,447897
United Kingdom,3,44,7898,447898
United Kingdom,Vodafone,44,7899,447899
United Kingdom,Vodafone,44,7900,447900
United Kingdom,Vodafone,44,7901,447901
United Kingdom,O2,44,7902,447902
United Kingdom,EE,44,7903,447903
United Kingdom,EE,44,7904,447904
United Kingdom,EE,44,7905,447905
United Kingdom,EE,44,7906,447906
United Kingdom,O2,44,7907,447907
United Kingdom,EE,44,7908,447908
United Kingdom,Vodafone,44,7909,447909
United Kingdom,EE,44,7910,447910
United Kingdom,Marathon Telecom,44,79110,4479110
United Kingdom,JT,44,79111,4479111
United Kingdom,Sure,44,79112,4479112
United Kingdom,JT,44,79117,4479117
United Kingdom,Sure,44,79118,4479118
United Kingdom,O2,44,7912,447912
United Kingdom,EE,44,7913,447913
United Kingdom,EE,44,7914,447914
United Kingdom,3,44,7915,447915
United Kingdom,3,44,7916,447916
United Kingdom,Vodafone,44,7917,447917
United Kingdom,Vodafone,44,7918,447918
United Kingdom,Vodafone,44,7919,447919
United Kingdom,O2,44,792,44792
United Kingdom,Vodafone,44,7920,447920
United Kingdom,Manx Telecom,44,7924,447924
United Kingdom,Cloud9,44,79245,4479245
United Kingdom,Orange,44,7929,447929
United Kingdom,EE,44,7930,447930
United Kingdom,EE,44,7931,447931
United Kingdom,EE,44,7932,447932
United Kingdom,O2,44,7933,447933
United Kingdom,O2,44,7934,447934
United Kingdom,O2,44,7935,447935
United Kingdom,O2,44,7936,447936
United Kingdom,JT,44,7937,447937
United Kingdom,O2,44,7938,447938
United Kingdom,EE,44,7939,447939
United Kingdom,EE,44,794,44794
United Kingdom,EE,44,795,44795
United Kingdom,O2,44,7955,447955
United Kingdom,Orange,44,796,44796
United Kingdom,EE,44,7960,447960
United Kingdom,EE,44,7961,447961
United Kingdom,EE,44,7962,447962
United Kingdom,EE,44,7963,447963
United Kingdom,Orange,44,7970,447970
United Kingdom,Orange,44,7971,447971
United Kingdom,Orange,44,7972,447972
United Kingdom,Orange,44,7973,447973
United Kingdom,Orange,44,7974,447974
United Kingdom,Orange,44,7975,447975
United Kingdom,Orange,44,7976,447976
United Kingdom,Orange,44,7977,447977
United Kingdom,QX Telecom,44,79781,4479781
United Kingdom,Cloud9,44,79782,4479782
United Kingdom,Cloud9,44,79783,4479783
United Kingdom,Cheers,44,79784,4479784
United Kingdom,Icron Network,44,79785,4479785
United Kingdom,Oxygen8,44,79786,4479786
United Kingdom,TeleWare,44,79787,4479787
United Kingdom,Truphone,44,79788,4479788
United Kingdom,IV Response,44,79789,4479789
United Kingdom,Vodafone,44,7979,447979
United Kingdom,EE,44,798,44798
United Kingdom,Orange,44,7980,447980
United Kingdom,3,44,7988,447988
United Kingdom,Orange,44,7989,447989
United Kingdom,Vodafone,44,7990,447990
United Kingdom,O2,44,7999,447999
Switzerland,Swisscom,41,69,4169
Switzerland,Swisscom,41,72,4172
Switzerland,Swisscom,41,73,4173
Switzerland,Swisscom,41,7500,417500
Switzerland,Swisscom,41,7507,417507
Switzerland,Swisscom,41,7508,417508
Switzerland,Swisscom,41,7509,417509
Switzerland,Swisscom,41,7519,417519
Switzerland,Swisscom,41,752,41752
Switzerland,Swisscom,41,753,41753
Switzerland,Swisscom,41,754,41754
Switzerland,Swisscom,41,7550,417550
Switzerland,Swisscom,41,7551,417551
Switzerland,Swisscom,41,7552,417552
Switzerland,Swisscom,41,7553,417553
Switzerland,Swisscom,41,7557,417557
Switzerland,Swisscom,41,757,41757
Switzerland,Sunrise,41,7600,417600
Switzerland,Sunrise,41,7603,417603
